Time (America/New_York),MSNB_S Wind speed (knots),MSNB_S Wind speed (knots) quality,MSNB_S Rain (day) (in),MSNB_S Rain (day) (in) quality,MSNB_S Rain (last 6 min) (in),MSNB_S Rain (last 6 min) (in) quality
2025-06-02 18:12,4.26,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 18:18,3.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 18:24,4.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 18:30,4.61,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:00,3.55,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:06,2.91,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:12,2.27,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:18,2.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:24,2.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:30,2.96,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:36,2.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:42,3.11,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:48,3.83,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 19:54,2.96,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:00,2.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:06,3.80,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:12,3.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:18,3.33,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:24,3.35,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:30,3.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:36,3.77,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:42,3.46,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:48,3.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 20:54,2.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:00,2.35,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:06,1.80,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:12,1.33,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:18,1.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:24,2.09,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:30,1.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:36,1.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:42,1.69,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:48,1.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 21:54,1.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:00,1.77,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:06,1.92,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:12,2.05,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:18,1.92,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:24,1.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:30,1.53,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:36,1.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:42,1.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:48,1.65,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 22:54,2.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:00,1.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:06,1.54,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:12,1.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:18,1.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:24,1.15,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:30,1.28,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:36,1.33,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:42,1.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:48,1.14,good,0.00,not evaluated,0.00,not evaluated
2025-06-02 23:54,0.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:00,1.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:06,2.06,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:12,2.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:18,1.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:24,1.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:30,2.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:36,2.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:42,2.90,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:48,3.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 00:54,3.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:00,2.90,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:06,2.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:12,2.83,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:18,3.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:24,3.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:30,3.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:36,2.98,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:42,2.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:48,2.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 01:54,1.26,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:00,0.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:06,0.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:12,0.71,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:18,1.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:24,1.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:30,2.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:36,2.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:42,2.31,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:48,2.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 02:54,2.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:00,2.97,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:06,2.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:12,2.58,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:18,2.68,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:24,2.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:30,2.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:36,2.73,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:42,2.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:48,2.35,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 03:54,2.26,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:00,2.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:06,2.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:12,2.67,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:18,3.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:24,2.89,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:30,2.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:36,2.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:42,2.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:48,2.56,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 04:54,2.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 05:00,2.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 05:06,2.14,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 05:12,2.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 05:18,2.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 05:24,2.63,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 05:30,2.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:00,6.42,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:06,6.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:12,6.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:18,6.64,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:24,5.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:30,5.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:36,5.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:42,5.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:48,5.76,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 06:54,5.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:00,5.40,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:06,5.82,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:12,5.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:18,5.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:24,5.80,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:30,5.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:36,6.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:42,5.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:48,6.11,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 07:54,6.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:00,6.32,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:06,6.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:12,6.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:18,6.91,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:24,6.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:30,6.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:36,5.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:42,6.46,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:48,7.20,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 08:54,7.26,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:00,7.33,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:06,7.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:12,7.55,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:18,8.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:24,9.12,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:30,8.58,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:36,8.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:42,8.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:48,8.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 09:54,8.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:00,8.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:06,8.07,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:12,7.94,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:18,8.41,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:24,8.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:30,8.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:36,8.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:42,8.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:48,8.04,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 10:54,7.83,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:00,7.91,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:06,7.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:12,7.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:18,8.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:24,8.00,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:30,8.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:36,8.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:42,8.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:48,7.98,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 11:54,8.27,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:00,8.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:06,8.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:12,9.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:18,9.60,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:24,9.60,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:30,9.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:36,9.96,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:42,9.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:48,9.58,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 12:54,9.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:00,8.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:06,8.95,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:12,9.23,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:18,8.82,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:24,9.06,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:30,9.06,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:36,9.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:42,8.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:48,9.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 13:54,9.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 14:00,9.60,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 14:30,10.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 14:36,10.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 14:42,10.80,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 14:48,10.63,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 14:54,11.04,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:00,11.34,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:06,11.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:12,11.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:18,10.46,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:24,11.47,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:30,12.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:36,12.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:42,11.76,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:48,11.97,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 15:54,11.77,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:00,12.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:06,11.82,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:12,11.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:18,11.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:24,11.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:30,11.80,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:36,12.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:42,11.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:48,11.40,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 16:54,10.95,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:00,11.28,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:06,11.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:12,11.58,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:18,10.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:24,10.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:30,10.94,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:36,11.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:42,11.54,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:48,11.89,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 17:54,11.63,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:00,12.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:06,12.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:12,11.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:18,11.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:24,11.61,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:30,11.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:36,11.54,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:42,11.64,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:48,11.92,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 18:54,11.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:00,12.32,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:06,11.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:12,12.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:18,12.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:24,11.82,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:30,11.58,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:36,11.40,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:42,12.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:48,12.28,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 19:54,12.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:00,12.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:06,12.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:12,12.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:18,13.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:24,12.77,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:30,12.91,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:36,11.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:42,11.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:48,12.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 20:54,11.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:00,11.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:06,11.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:12,11.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:18,11.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:24,11.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:30,11.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:36,11.12,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:42,11.68,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:48,10.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 21:54,10.82,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:00,10.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:06,11.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:12,11.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:18,11.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:24,11.42,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:30,11.54,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:36,11.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:42,11.09,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:48,11.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 22:54,11.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:00,9.90,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:06,9.50,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:12,10.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:18,10.71,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:24,9.98,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:30,10.55,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:36,10.46,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:42,10.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:48,10.80,good,0.00,not evaluated,0.00,not evaluated
2025-06-03 23:54,10.35,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:00,10.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:06,10.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:12,10.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:18,11.31,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:24,11.06,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:30,10.46,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:36,10.54,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:42,10.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:48,10.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 00:54,10.65,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:00,10.31,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:06,10.22,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:12,9.75,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:18,9.71,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:24,9.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:30,9.46,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:36,9.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:42,8.94,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:48,8.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 01:54,8.26,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:00,8.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:06,9.11,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:12,9.53,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:18,9.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:24,9.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:30,9.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:36,8.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:42,8.96,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:48,9.37,good,0.00,not evaluated,0.00,not evaluated
2025-06-04 02:54,9.76,good,0.00,not evaluated,0.00,not evaluated
